# 图片序号，正确类别，错误类别
0,0,0
1,0,163
2,0,0
3,0,0
4,0,0
5,0,45
6,0,0
7,0,0
8,0,186
9,0,3
10,0,185
11,0,45
12,0,0
13,0,44
14,0,36
15,0,0
16,0,0
17,0,102
18,0,76
19,0,0
20,0,39
21,0,0
22,0,79
23,0,0
24,0,186
25,0,137
26,0,47
27,0,189
28,0,0
29,0,0
30,0,0
31,0,69
32,0,0
33,0,13
34,0,0
35,0,0
36,0,47
37,0,0
38,0,0
39,0,17
40,0,0
41,0,13
42,0,193
43,0,184
44,0,36
45,0,54
46,0,0
47,0,193
48,0,0
49,0,68
50,1,199
51,1,9
52,1,1
53,1,1
54,1,36
55,1,88
56,1,1
57,1,3
58,1,1
59,1,1
60,1,1
61,1,9
62,1,1
63,1,1
64,1,49
65,1,10
66,1,1
67,1,1
68,1,1
69,1,95
70,1,7
71,1,3
72,1,1
73,1,1
74,1,1
75,1,1
76,1,1
77,1,1
78,1,52
79,1,1
80,1,1
81,1,1
82,1,5
83,1,1
84,1,1
85,1,1
86,1,37
87,1,1
88,1,132
89,1,8
90,1,1
91,1,1
92,1,1
93,1,1
94,1,19
95,1,1
96,1,6
97,1,102
98,1,1
99,1,1
100,2,9
101,2,25
102,2,6
103,2,4
104,2,2
105,2,51
106,2,1
107,2,18
108,2,9
109,2,91
110,2,18
111,2,1
112,2,185
113,2,2
114,2,3
115,2,42
116,2,3
117,2,2
118,2,2
119,2,199
120,2,3
121,2,104
122,2,95
123,2,47
124,2,199
125,2,39
126,2,16
127,2,21
128,2,2
129,2,32
130,2,194
131,2,37
132,2,2
133,2,11
134,2,16
135,2,39
136,2,39
137,2,51
138,2,14
139,2,96
140,2,2
141,2,42
142,2,48
143,2,3
144,2,2
145,2,2
146,2,181
147,2,84
148,2,199
149,2,30
150,3,93
151,3,11
152,3,6
153,3,3
154,3,37
155,3,39
156,3,172
157,3,40
158,3,30
159,3,45
160,3,5
161,3,43
162,3,104
163,3,92
164,3,3
165,3,3
166,3,192
167,3,14
168,3,102
169,3,37
170,3,6
171,3,113
172,3,3
173,3,16
174,3,7
175,3,127
176,3,10
177,3,6
178,3,1
179,3,36
180,3,38
181,3,3
182,3,155
183,3,10
184,3,3
185,3,192
186,3,2
187,3,52
188,3,3
189,3,3
190,3,199
191,3,0
192,3,39
193,3,16
194,3,56
195,3,48
196,3,3
197,3,48
198,3,122
199,3,37
200,4,4
201,4,146
202,4,57
203,4,4
204,4,21
205,4,42
206,4,162
207,4,2
208,4,20
209,4,32
210,4,41
211,4,15
212,4,4
213,4,4
214,4,197
215,4,4
216,4,96
217,4,4
218,4,4
219,4,4
220,4,4
221,4,51
222,4,10
223,4,162
224,4,4
225,4,4
226,4,23
227,4,2
228,4,4
229,4,56
230,4,19
231,4,2
232,4,197
233,4,4
234,4,160
235,4,50
236,4,4
237,4,197
238,4,154
239,4,99
240,4,5
241,4,48
242,4,20
243,4,3
244,4,4
245,4,4
246,4,198
247,4,4
248,4,116
249,4,4
250,5,54
251,5,20
252,5,5
253,5,81
254,5,122
255,5,77
256,5,125
257,5,5
258,5,51
259,5,3
260,5,33
261,5,39
262,5,48
263,5,24
264,5,10
265,5,6
266,5,181
267,5,88
268,5,18
269,5,84
270,5,7
271,5,52
272,5,125
273,5,87
274,5,32
275,5,32
276,5,49
277,5,17
278,5,5
279,5,34
280,5,112
281,5,52
282,5,3
283,5,16
284,5,32
285,5,52
286,5,19
287,5,3
288,5,103
289,5,41
290,5,164
291,5,104
292,5,6
293,5,16
294,5,141
295,5,47
296,5,162
297,5,43
298,5,7
299,5,92
300,6,6
301,6,113
302,6,6
303,6,6
304,6,32
305,6,78
306,6,6
307,6,6
308,6,6
309,6,32
310,6,6
311,6,6
312,6,6
313,6,89
314,6,6
315,6,6
316,6,47
317,6,117
318,6,48
319,6,9
320,6,6
321,6,29
322,6,6
323,6,5
324,6,6
325,6,6
326,6,6
327,6,6
328,6,47
329,6,6
330,6,122
331,6,6
332,6,6
333,6,80
334,6,49
335,6,6
336,6,188
337,6,105
338,6,6
339,6,32
340,6,47
341,6,30
342,6,6
343,6,6
344,6,6
345,6,199
346,6,38
347,6,6
348,6,181
349,6,6
350,7,179
351,7,10
352,7,52
353,7,7
354,7,9
355,7,122
356,7,57
357,7,128
358,7,10
359,7,7
360,7,7
361,7,3
362,7,22
363,7,27
364,7,7
365,7,9
366,7,93
367,7,50
368,7,91
369,7,117
370,7,7
371,7,8
372,7,41
373,7,20
374,7,34
375,7,50
376,7,154
377,7,32
378,7,9
379,7,7
380,7,43
381,7,95
382,7,9
383,7,52
384,7,9
385,7,34
386,7,20
387,7,3
388,7,9
389,7,7
390,7,39
391,7,122
392,7,10
393,7,43
394,7,7
395,7,7
396,7,7
397,7,7
398,7,10
399,7,181
400,8,8
401,8,8
402,8,8
403,8,8
404,8,41
405,8,36
406,8,137
407,8,7
408,8,122
409,8,8
410,8,8
411,8,8
412,8,8
413,8,8
414,8,8
415,8,37
416,8,8
417,8,9
418,8,2
419,8,8
420,8,8
421,8,95
422,8,43
423,8,38
424,8,8
425,8,8
426,8,37
427,8,122
428,8,8
429,8,8
430,8,8
431,8,11
432,8,8
433,8,8
434,8,8
435,8,9
436,8,8
437,8,37
438,8,95
439,8,8
440,8,9
441,8,37
442,8,37
443,8,8
444,8,8
445,8,8
446,8,189
447,8,8
448,8,8
449,8,8
450,9,10
451,9,9
452,9,9
453,9,9
454,9,9
455,9,9
456,9,9
457,9,2
458,9,102
459,9,132
460,9,9
461,9,52
462,9,1
463,9,91
464,9,7
465,9,93
466,9,50
467,9,7
468,9,19
469,9,9
470,9,3
471,9,9
472,9,196
473,9,159
474,9,88
475,9,38
476,9,9
477,9,1
478,9,144
479,9,91
480,9,20
481,9,52
482,9,122
483,9,9
484,9,1
485,9,7
486,9,7
487,9,9
488,9,10
489,9,88
490,9,169
491,9,161
492,9,18
493,9,7
494,9,30
495,9,48
496,9,33
497,9,9
498,9,32
499,9,91
500,10,181
501,10,87
502,10,16
503,10,1
504,10,7
505,10,46
506,10,99
507,10,1
508,10,7
509,10,41
510,10,93
511,10,10
512,10,10
513,10,20
514,10,10
515,10,180
516,10,41
517,10,181
518,10,122
519,10,178
520,10,39
521,10,1
522,10,15
523,10,7
524,10,51
525,10,6
526,10,10
527,10,51
528,10,7
529,10,19
530,10,38
531,10,10
532,10,7
533,10,42
534,10,10
535,10,39
536,10,5
537,10,32
538,10,10
539,10,10
540,10,10
541,10,125
542,10,10
543,10,10
544,10,5
545,10,159
546,10,37
547,10,108
548,10,10
549,10,10
550,11,127
551,11,11
552,11,156
553,11,20
554,11,11
555,11,51
556,11,11
557,11,6
558,11,51
559,11,22
560,11,6
561,11,51
562,11,7
563,11,11
564,11,11
565,11,11
566,11,95
567,11,51
568,11,20
569,11,81
570,11,11
571,11,11
572,11,20
573,11,20
574,11,51
575,11,91
576,11,52
577,11,114
578,11,58
579,11,11
580,11,84
581,11,20
582,11,11
583,11,11
584,11,134
585,11,37
586,11,48
587,11,11
588,11,11
589,11,114
590,11,20
591,11,110
592,11,11
593,11,52
594,11,11
595,11,11
596,11,11
597,11,11
598,11,22
599,11,114
600,12,54
601,12,30
602,12,12
603,12,20
604,12,185
605,12,54
606,12,12
607,12,12
608,12,32
609,12,56
610,12,12
611,12,28
612,12,32
613,12,12
614,12,53
615,12,32
616,12,51
617,12,32
618,12,12
619,12,194
620,12,12
621,12,51
622,12,30
623,12,12
624,12,12
625,12,51
626,12,35
627,12,199
628,12,25
629,12,120
630,12,82
631,12,51
632,12,76
633,12,49
634,12,12
635,12,54
636,12,161
637,12,51
638,12,119
639,12,105
640,12,34
641,12,9
642,12,9
643,12,161
644,12,33
645,12,25
646,12,54
647,12,30
648,12,33
649,12,82
650,13,194
651,13,13
652,13,196
653,13,104
654,13,192
655,13,13
656,13,194
657,13,13
658,13,48
659,13,23
660,13,13
661,13,23
662,13,13
663,13,109
664,13,22
665,13,22
666,13,23
667,13,196
668,13,13
669,13,13
670,13,22
671,13,135
672,13,13
673,13,13
674,13,152
675,13,13
676,13,13
677,13,183
678,13,23
679,13,23
680,13,117
681,13,13
682,13,13
683,13,13
684,13,13
685,13,196
686,13,148
687,13,13
688,13,7
689,13,23
690,13,23
691,13,13
692,13,13
693,13,13
694,13,13
695,13,6
696,13,13
697,13,148
698,13,13
699,13,13
700,14,105
701,14,14
702,14,88
703,14,14
704,14,14
705,14,14
706,14,14
707,14,14
708,14,196
709,14,192
710,14,196
711,14,14
712,14,196
713,14,3
714,14,6
715,14,14
716,14,14
717,14,46
718,14,196
719,14,14
720,14,46
721,14,182
722,14,6
723,14,183
724,14,14
725,14,104
726,14,23
727,14,14
728,14,56
729,14,7
730,14,183
731,14,196
732,14,6
733,14,14
734,14,3
735,14,14
